Condition;Area;Feret;AR
Data1;20;6.4031199999999995;1.00729
Data1;40;8.246210000000001;1.0323799999999999
Data1;41;8.48528;1.00644
Data1;75;10.81665;1.05273
Data1;33;7.81025;1.07073
Data1;219;27.01851;1.9855099999999999
Data1;418;26.83282;1.28231
Data1;124;14.035670000000001;1.05321
Data1;52;9.48683;1.15241
Data1;109;18.60108;2.43975
Data1;104;13.92839;1.34744
Data1;22;6.4031199999999995;1.05946
Data1;73;10.81665;1.0749799999999998
Data1;362;22.80351;1.0032
Data1;71;10.63015;1.0218399999999999
Data1;118;13.41641;1.02166
Data1;85;11.7047;1.09778
Data1;88;12.04159;1.10745
Data1;72;11.6619;1.2340799999999998
Data1;72;11.18034;1.18759
Data1;59;10.0;1.08053
Data1;81;12.64911;1.36855
Data1;52;9.48683;1.1262299999999998
Data1;26;6.7082;1.1835200000000001
Data1;48;9.21954;1.1278700000000002
Data1;45;8.60233;1.07361
Data1;44;8.94427;1.2033399999999999
Data1;99;12.52996;1.0563200000000001
Data1;168;20.80865;1.44692
Data1;170;18.02776;1.2792700000000001
Data1;36;8.06226;1.17167
Data1;78;11.7047;1.1486399999999999
Data1;67;10.81665;1.0664
Data1;67;10.295630000000001;1.0351700000000001
Data1;36;8.06226;1.11614
Data1;292;23.5372;1.3379299999999998
Data1;90;12.64911;1.19065
Data1;43;8.94427;1.17278
Data1;494;33.95585;1.7879200000000002
Data1;72;15.29706;2.57191
Data1;31;7.81025;1.1366100000000001
Data1;32;7.6157699999999995;1.07724
Data1;41;8.246210000000001;1.0829799999999998
Data1;235;18.78829;1.0384799999999998
Data1;301;26.4764;1.77456
Data1;51;9.21954;1.08608
Data1;55;9.43398;1.03895
Data1;1063;47.169909999999994;1.6034700000000002
Data1;32;7.81025;1.12836
Data1;40;8.60233;1.08092
Data1;73;12.64911;1.61222
Data1;34;7.81025;1.0675700000000001
Data1;30;7.6157699999999995;1.12632
Data1;90;16.15549;2.15273
Data1;38;8.06226;1.07765
Data1;83;15.264339999999999;2.2258
Data1;63;14.317820000000001;2.59856
Data1;103;13.0384;1.14273
Data1;91;17.20465;2.41025
Data1;172;20.80865;2.02155
Data1;27;6.7082;1.09158
Data1;122;17.46425;2.0274400000000004
Data1;86;12.04159;1.04014
Data1;160;19.92486;1.77093
Data1;67;11.6619;1.34704
Data1;40;8.48528;1.0498
Data1;278;21.63331;1.16849
Data1;83;11.6619;1.04029
Data1;51;9.48683;1.21515
Data1;32;7.81025;1.12836
Data1;62;10.44031;1.12816
Data1;52;9.48683;1.13588
Data1;36;7.81025;1.10541
Data1;24;6.7082;1.08815
Data1;120;14.42221;1.10418
Data1;44;8.60233;1.08299
Data1;71;10.77033;1.0499
Data1;32;7.6157699999999995;1.1357899999999999
Data1;50;9.21954;1.01471
Data1;67;10.295630000000001;1.0351700000000001
Data1;27;7.07107;1.0592
Data1;103;15.23155;1.57408
Data1;86;11.7047;1.08707
Data1;29;7.07107;1.0
Data1;31;7.2111;1.05777
Data1;92;12.80625;1.12227
Data1;51;9.48683;1.14242
Data1;56;10.0;1.03768
Data1;33;7.81025;1.16497
Data1;88;12.206560000000001;1.13968
Data1;51;9.43398;1.09836
Data1;178;20.61553;1.7105400000000002
Data1;61;10.295630000000001;1.17097
Data1;102;18.35756;2.3702799999999997
Data1;27;7.2111;1.06026
Data1;70;11.40175;1.30477
Data1;96;14.317820000000001;1.61043
Data1;58;10.77033;1.43404
Data1;23;6.4031199999999995;1.0080200000000001
Data1;120;14.560220000000001;1.31806
Data1;41;8.544;1.07313
Data1;42;8.60233;1.0225899999999999
Data1;102;13.0384;1.14944
Data1;1188;51.224990000000005;1.6863299999999999
Data1;123;13.92839;1.08951
Data1;68;10.198039999999999;1.0
Data1;114;13.45362;1.07587
Data1;72;13.92839;2.12843
Data1;87;12.08305;1.16321
Data1;61;10.0;1.0893899999999999
Data1;27;7.07107;1.00548
Data1;118;13.41641;1.02546
Data1;62;10.04988;1.05498
Data1;245;19.23538;1.05008
Data1;79;11.40175;1.11727
Data1;168;21.09502;2.11651
Data1;113;14.035670000000001;1.14764
Data1;76;11.40175;1.0954
Data1;1147;41.0;1.0336299999999998
Data1;40;8.544;1.1413799999999998
Data1;45;8.60233;1.1142
Data1;91;12.64911;1.21423
Data1;97;13.0384;1.1031
Data1;203;21.09502;1.66965
Data1;83;11.7047;1.1012899999999999
Data1;187;16.643320000000003;1.04912
Data1;63;12.64911;2.01168
Data1;66;10.63015;1.17198
Data1;31;8.06226;1.28662
Data1;47;8.94427;1.09274
Data1;245;19.69772;1.0976700000000001
Data1;34;8.06226;1.2009299999999998
Data1;46;8.94427;1.13238
Data1;66;12.206560000000001;1.5566
Data1;35;8.48528;1.2245
Data1;41;8.60233;1.0511700000000002
Data1;67;10.63015;1.13932
Data1;30;7.6157699999999995;1.12632
Data1;38;8.48528;1.1427100000000001
Data1;95;12.08305;1.02486
Data1;34;7.81025;1.09029
Data1;71;10.81665;1.10541
Data1;22;7.07107;1.15159
Data1;48;8.94427;1.0486
Data1;1109;57.58472;2.27597
Data1;76;11.40175;1.14954
Data1;64;10.0;1.0226899999999999
Data1;52;9.21954;1.02718
Data1;99;12.206560000000001;1.01145
Data1;49;9.21954;1.08518
Data1;45;8.60233;1.0
Data1;54;9.43398;1.04092
Data1;40;8.06226;1.0548600000000001
Data1;50;9.21954;1.03186
Data1;89;11.7047;1.04637
Data1;43;8.60233;1.0877
Data1;44;9.21954;1.24088
Data1;121;17.46425;1.88478
Data1;166;15.81139;1.0222
Data1;50;10.44031;1.58744
Data1;46;9.48683;1.25099
Data1;102;12.64911;1.05641
Data1;160;21.09502;2.0687900000000004
Data1;74;10.81665;1.04892
Data1;134;19.92486;2.39659
Data1;91;17.20465;2.6616400000000002
Data1;37;8.48528;1.1754
Data1;124;13.92839;1.12161
Data1;65;11.18034;1.27434
Data1;47;8.94427;1.09274
Data1;23;6.7082;1.18213
Data1;152;15.264339999999999;1.03845
Data1;45;8.60233;1.03176
Data1;39;8.06226;1.02786
Data1;47;9.21954;1.10487
Data1;75;11.6619;1.1735
Data1;190;17.49286;1.1146200000000002
Data1;94;12.52996;1.11466
Data1;32;7.81025;1.1831
Data1;29;7.2111;1.07618
Data1;49;9.21954;1.0350700000000002
Data1;48;8.94427;1.08223
Data1;107;13.0384;1.11401
Data1;445;29.41088;1.41577
Data1;40;8.06226;1.05065
Data1;74;11.40175;1.13896
Data1;60;14.212670000000001;2.2913099999999997
Data1;55;9.48683;1.08863
Data1;146;20.0;2.08911
Data1;148;15.264339999999999;1.06437
Data1;110;13.15295;1.0710899999999999
Data1;90;11.7047;1.02224
Data1;704;32.310990000000004;1.05826
Data1;916;42.44997;1.49231
Data1;232;23.4094;1.18052
Data1;23;6.4031199999999995;1.13026
Data1;55;9.43398;1.04219
Data1;31;7.2111;1.05777
Data1;83;11.7047;1.0904200000000002
Data1;30;7.6157699999999995;1.2273399999999999
Data1;51;9.48683;1.05861
Data1;39;8.06226;1.02786
Data1;86;11.7047;1.14537
Data1;72;10.81665;1.08775
Data1;37;7.81025;1.03722
Data1;29;7.2801100000000005;1.137
Data1;60;10.0;1.07131
Data1;39;8.246210000000001;1.07218
Data1;36;8.06226;1.1218700000000001
Data1;111;13.0384;1.04426
Data1;91;11.7047;1.00729
Data1;34;7.81025;1.10402
Data1;46;8.60233;1.06924
Data1;86;11.7047;1.05421
Data1;2079;76.48529;2.02631
Data1;546;42.72002;1.8858
Data1;115;13.60147;1.1083
Data1;29;7.2111;1.06293
Data1;75;11.18034;1.07992
Data1;31;7.2801100000000005;1.0363200000000001
Data1;41;8.60233;1.10162
Data1;26;6.7082;1.1835200000000001
Data1;54;9.43398;1.02086
Data1;82;12.206560000000001;1.30461
Data1;42;8.60233;1.17244
Data1;157;15.652479999999999;1.08495
Data1;42;8.60233;1.07828
Data1;60;10.0;1.09521
Data1;56;9.48683;1.02786
Data1;431;28.6531;1.40168
Data1;60;10.198039999999999;1.07902
Data1;92;12.36932;1.13575
Data1;26;7.07107;1.03924
Data1;496;27.73085;1.0977
Data1;40;8.06226;1.0391299999999999
Data1;58;10.81665;1.19716
Data1;230;19.23538;1.1047200000000001
Data1;60;9.84886;1.05326
Data1;72;10.77033;1.03775
Data1;382;27.78489;1.50181
Data1;92;12.64911;1.22164
Data1;40;8.246210000000001;1.06984
Data1;46;8.60233;1.01568
Data1;151;16.12452;1.1868
Data1;58;10.198039999999999;1.16588
Data1;323;23.34524;1.26995
Data1;32;7.6157699999999995;1.06457
Data1;28;7.2111;1.11696
Data1;51;9.89949;1.20486
Data1;46;8.94427;1.1491200000000001
Data1;30;7.2111;1.0292299999999999
Data1;43;8.60233;1.10932
Data1;94;12.04159;1.0198
Data1;54;10.0;1.2122600000000001
Data1;50;9.21954;1.1213799999999998
Data1;125;13.92839;1.06857
Data1;1383;46.324940000000005;1.16388
Data1;28;7.07107;1.00495
Data1;53;9.48683;1.0982
Data1;39;8.06226;1.02786
Data1;270;35.440090000000005;3.40615
Data1;61;10.0;1.0339399999999999
Data1;68;10.81665;1.08523
Data1;32;7.81025;1.12836
Data1;88;11.6619;1.02922
Data1;23;6.7082;1.18213
Data1;101;13.15295;1.17739
Data1;90;12.04159;1.01987
Data1;229;24.59675;1.9368900000000002
Data1;35;7.81025;1.07634
Data1;28;7.2111;1.10651
Data1;22;7.07107;1.24948
Data1;24;6.7082;1.10263
Data1;93;13.60147;1.3043200000000001
Data1;49;9.21954;1.06971
Data1;248;20.88061;1.21814
Data1;141;14.76482;1.04296
Data1;1057;45.39824;1.49866
Data1;56;10.0;1.14832
Data1;57;10.0;1.1428
Data1;22;7.07107;1.20841
Data1;55;10.198039999999999;1.26237
Data1;57;9.48683;1.08541
Data1;57;10.63015;1.28738
Data1;51;9.21954;1.04151
Data1;196;17.20465;1.04216
Data1;34;8.06226;1.20675
Data1;180;24.16609;2.1492299999999998
Data1;39;8.60233;1.12229
Data1;239;20.61553;1.24126
Data1;47;8.60233;1.0019
Data1;42;8.60233;1.14856
Data1;129;13.92839;1.04324
Data1;61;10.0;1.10283
Data1;57;9.48683;1.0437100000000001
Data1;47;8.94427;1.11524
Data1;30;7.2111;1.00385
Data1;31;7.2111;1.05777
Data1;146;15.0;1.0359399999999999
Data1;143;15.0;1.09448
Data1;30;7.81025;1.13811
Data1;56;9.84886;1.13204
Data1;89;12.206560000000001;1.04198
Data1;35;7.81025;1.1295
Data1;40;8.544;1.04881
Data1;645;33.01515;1.21948
Data1;39;8.60233;1.12675
Data1;279;23.5372;1.52003
Data1;211;22.2036;1.7615599999999998
Data1;29;7.2111;1.1754
Data1;56;9.43398;1.0119
Data1;175;27.166159999999998;3.2382
Data1;896;44.10215;1.5609
Data1;281;25.29822;1.41381
Data1;28;7.2111;1.06685
Data1;20;6.0827599999999995;1.00814
Data1;23;7.07107;1.05427
Data1;584;31.38471;1.26356
Data1;46;8.60233;1.0466799999999998
Data1;51;10.0;1.22685
Data1;102;12.80625;1.06323
Data1;29;7.6157699999999995;1.15549
Data1;41;8.246210000000001;1.0255299999999998
Data1;580;30.232429999999997;1.13753
Data1;24;7.07107;1.20338
Data1;53;9.43398;1.08113
Data1;47;8.94427;1.11801
Data1;26;7.81025;1.24117
Data1;245;18.86796;1.0132299999999999
Data1;35;8.06226;1.21148
Data1;28;7.2111;1.09355
Data1;58;9.84886;1.1058299999999999
Data1;71;10.81665;1.11457
Data1;41;8.94427;1.19519
Data1;131;18.86796;1.8426099999999999
Data1;38;8.06226;1.0826200000000001
Data1;109;13.60147;1.09909
Data1;72;11.04536;1.07639
Data1;127;19.31321;2.28266
Data1;22;7.07107;1.31031
Data1;30;7.6157699999999995;1.12632
Data1;60;10.295630000000001;1.1652
Data1;58;10.0;1.0961299999999998
Data1;31;7.2801100000000005;1.11564
Data1;314;21.9545;1.12315
Data1;32;7.2801100000000005;1.0671
Data1;27;7.2111;1.1951
Data1;53;9.21954;1.05932
Data1;35;7.6157699999999995;1.02867
Data1;235;22.47221;1.2619799999999999
Data1;44;8.60233;1.05208
Data1;33;7.6157699999999995;1.22028
Data1;53;9.43398;1.07266
Data1;164;15.81139;1.0969
Data1;50;9.84886;1.35925
Data1;73;10.81665;1.08635
Data1;141;15.6205;1.21436
Data1;93;13.0384;1.27288
Data1;43;8.94427;1.2951
Data1;283;22.2036;1.24774
Data1;35;8.06226;1.1893799999999999
Data1;29;7.2111;1.06445
Data1;32;7.81025;1.0569899999999999
Data1;132;14.14214;1.02967
Data1;33;7.81025;1.21149
Data1;151;18.02776;1.52455
Data1;29;7.2111;1.06445
Data1;23;6.7082;1.18213
Data1;50;9.21954;1.07205
Data1;21;6.4031199999999995;1.06179
Data1;21;6.4031199999999995;1.08883
Data1;47;8.94427;1.09569
Data1;115;17.20465;1.93281
Data1;17;5.83095;1.26316
Data1;33;7.81025;1.06267
Data1;123;18.60108;2.17925
Data1;35;7.6157699999999995;1.09307
Data1;475;30.0;1.30506
Data1;57;9.48683;1.06546
Data1;35;7.81025;1.05341
Data1;295;20.80865;1.0509700000000002
Data1;25;7.07107;1.19881
Data1;219;20.24846;1.19938
Data1;37;8.06226;1.13937
Data1;29;7.6157699999999995;1.1790200000000002
Data1;353;34.52535;2.0758799999999997
Data1;53;9.43398;1.00844
Data1;30;7.81025;1.1665
Data1;80;11.40175;1.08781
Data1;73;10.81665;1.05399
Data1;28;7.2111;1.1441700000000001
Data1;281;21.840329999999998;1.27906
Data1;32;7.6157699999999995;1.1018299999999999
Data1;195;22.36068;1.73963
Data1;45;8.60233;1.0
Data1;1143;59.36329;2.0030200000000002
Data1;543;39.82462;1.37122
Data1;100;12.72792;1.01586
Data1;100;13.341660000000001;1.23515
Data1;362;23.32381;1.06352
Data1;75;14.317820000000001;2.14988
Data1;68;10.81665;1.05651
Data1;76;12.52996;1.3696
Data1;132;14.212670000000001;1.05207
Data1;33;7.81025;1.14037
Data1;57;10.0;1.11497
Data1;115;13.60147;1.14885
Data1;41;8.60233;1.1326399999999999
Data1;42;8.60233;1.11771
Data1;144;19.64688;2.06439
Data1;69;10.77033;1.0717299999999998
Data1;88;17.20465;2.3356
Data1;45;8.60233;1.0
Data1;75;11.40175;1.07381
Data1;67;10.63015;1.04766
Data1;44;8.60233;1.02895
Data1;76;10.81665;1.03173
Data1;84;11.7047;1.15232
Data1;53;10.04988;1.2852
Data1;254;25.0;1.6901599999999999
Data1;50;9.21954;1.16486
Data1;99;12.206560000000001;1.02671
Data1;370;28.23119;1.53463
Data1;35;8.48528;1.06548
Data1;29;7.81025;1.13857
Data1;96;17.88854;2.57992
Data1;322;21.63331;1.02685
Data1;27;7.2111;1.1719899999999999
Data1;28;7.07107;1.00496
Data1;93;12.36932;1.13788
Data1;93;12.206560000000001;1.04267
Data1;82;12.206560000000001;1.06574
Data1;453;35.73514;1.31515
Data1;62;10.295630000000001;1.10519
Data1;217;19.31321;1.2252299999999998
Data1;84;12.206560000000001;1.0776700000000001
Data1;106;12.80625;1.07677
Data1;69;10.77033;1.09965
Data1;453;32.310990000000004;1.60758
Data1;149;15.264339999999999;1.07427
Data1;32;7.81025;1.12836
Data1;187;21.09502;1.8077599999999998
Data1;32;7.81025;1.14399
Data1;154;23.25941;2.01349
Data1;90;12.36932;1.17218
Data1;35;7.81025;1.0889799999999998
Data1;151;15.0;1.0227
Data1;172;23.5372;2.5910599999999997
Data1;188;19.31321;1.42267
Data1;44;9.48683;1.25226
Data1;25;6.7082;1.22994
Data1;68;10.81665;1.10776
Data1;1746;49.98;1.06616
Data1;72;10.81665;1.07008
Data1;62;10.0;1.04495
Data1;98;15.264339999999999;1.77225
Data1;54;9.48683;1.07368
Data1;102;13.0384;1.10461
Data1;21;6.4031199999999995;1.08883
Data1;112;13.0384;1.04059
Data1;85;11.6619;1.02268
Data1;40;8.60233;1.08646
Data1;62;10.04988;1.06325
Data1;56;10.0;1.18334
Data1;42;8.60233;1.04463
Data1;22;6.4031199999999995;1.15622
Data1;34;7.81025;1.1815
Data1;150;15.524170000000002;1.1105
Data1;81;11.40175;1.05495
Data1;21;5.83095;1.0
Data1;149;15.264339999999999;1.06051
Data1;83;13.341660000000001;1.5628
Data1;28;7.2111;1.06685
Data1;38;8.06226;1.0826200000000001
Data1;1269;69.57011;3.19507
Data1;50;9.48683;1.23312
Data1;63;10.198039999999999;1.01409
Data1;62;10.295630000000001;1.1041
Data1;161;20.24846;1.87346
Data1;54;9.48683;1.10886
Data1;65;10.81665;1.1638700000000002
Data1;41;8.246210000000001;1.0255299999999998
Data1;51;9.43398;1.07451
Data1;47;10.295630000000001;1.57505
Data1;39;8.06226;1.03736
Data1;47;8.60233;1.04209
Data1;79;12.04159;1.13726
Data1;26;7.07107;1.03924
Data1;127;17.20465;1.63343
Data1;38;8.60233;1.1735
Data1;83;12.08305;1.1742
Data1;55;9.48683;1.06634
Data1;21;6.4031199999999995;1.08883
Data1;240;19.72308;1.1079
Data1;44;8.94427;1.18601
Data1;70;10.81665;1.08419
Data1;79;11.6619;1.14152
Data1;109;13.0384;1.0134100000000001
Data1;36;8.06226;1.09145
Data1;66;11.31371;1.16649
Data1;94;12.206560000000001;1.0538299999999998
Data1;65;13.60147;2.2781599999999997
Data1;182;16.492420000000003;1.0090299999999999
Data1;142;23.43075;2.36642
Data1;37;8.06226;1.06565
Data1;51;9.48683;1.17889
Data1;108;14.86607;1.4656799999999999
Data1;33;7.81025;1.0434700000000001
Data1;48;8.94427;1.04231
Data1;59;10.0;1.13014
Data1;25;7.07107;1.16196
Data1;33;7.81025;1.0867799999999999
Data1;27;7.2801100000000005;1.08159
Data1;24;6.7082;1.10263
Data1;95;17.26268;2.37588
Data1;26;7.07107;1.07976
Data1;28;7.07107;1.00495
Data1;35;8.06226;1.19402
Data1;34;7.81025;1.10402
Data1;41;8.60233;1.0404
Data1;55;10.77033;1.49895
Data1;39;8.544;1.19177
Data1;122;17.46425;1.94567
Data1;39;8.48528;1.08271
Data1;104;12.80625;1.0812
Data1;25;7.07107;1.0
Data1;71;14.86607;2.40558
Data1;49;9.21954;1.09512
Data1;65;10.63015;1.10489
Data1;80;11.40175;1.08781
Data1;131;19.64688;2.3313599999999997
Data1;1027;51.86521;2.0
Data1;46;9.21954;1.0932899999999999
Data1;98;12.52996;1.10301
Data1;201;17.49286;1.07257
Data1;148;15.0;1.04667
Data1;212;19.41649;1.2173100000000001
Data1;73;12.08305;1.35497
Data1;60;10.0;1.08752
Data1;33;7.81025;1.07073
Data1;60;10.0;1.13557
Data1;29;7.2111;1.06445
Data1;67;11.40175;1.31188
Data1;139;19.849429999999998;1.9841799999999998
Data1;96;17.08801;2.38495
Data1;25;6.7082;1.04318
Data1;227;21.58703;1.45951
Data1;37;8.48528;1.13238
Data1;45;8.60233;1.03264
Data1;47;8.94427;1.08918
Data1;94;13.0384;1.14009
Data1;81;12.04159;1.0997
Data1;35;7.81025;1.05341
Data1;219;18.60108;1.0913
Data1;227;18.43909;1.02654
Data1;55;9.43398;1.02809
Data1;22;6.4031199999999995;1.15622
Data1;187;17.0;1.05745
Data1;191;17.0;1.02657
Data1;83;12.206560000000001;1.27163
Data1;39;8.06226;1.03736
Data1;55;9.48683;1.08863
Data1;510;27.313;1.05172
Data1;36;8.06226;1.0936700000000001
Data1;45;8.60233;1.1142
Data1;41;8.544;1.0974899999999999
Data1;162;15.81139;1.04365
Data1;23;7.07107;1.11117
Data1;59;9.84886;1.09047
Data1;36;7.81025;1.10541
Data1;185;16.643320000000003;1.0419
Data1;68;10.77033;1.08807
Data1;1166;59.22837;2.5590200000000003
Data1;29;7.2111;1.07685
Data1;38;8.60233;1.1735
Data1;135;18.86796;2.03936
Data1;48;9.21954;1.11232
Data1;59;10.0;1.1045399999999999
Data1;43;8.60233;1.2039600000000001
Data1;51;9.21954;1.04574
Data1;886;44.65423;1.66117
Data1;37;7.81025;1.03465
Data1;23;6.4031199999999995;1.1487100000000001
Data1;215;30.14963;3.46763
Data1;191;17.20465;1.1091600000000001
Data1;30;7.2111;1.00385
Data1;141;14.42221;1.03721
Data1;176;19.849429999999998;1.56492
Data1;112;13.41641;1.1023
Data1;89;12.206560000000001;1.03908
Data1;55;9.43398;1.02809
Data1;417;35.90265;1.80768
Data1;161;21.63331;2.3050900000000003
Data1;34;7.81025;1.14026
Data1;29;7.2111;1.05921
Data1;594;32.24903;1.12009
Data1;35;7.81025;1.14531
Data1;30;7.81025;1.13974
Data1;28;7.2111;1.14503
Data1;55;9.43398;1.02233
Data1;187;20.61553;1.65061
Data1;63;10.0;1.0365
Data1;83;11.7047;1.10806
Data1;28;7.2111;1.08843
Data1;133;14.42221;1.10937
Data1;30;7.2111;1.11604
Data1;30;7.2111;1.11604
Data1;37;8.06226;1.0553299999999999
Data1;29;7.2801100000000005;1.137
Data1;55;9.84886;1.16259
Data1;37;8.60233;1.25842
Data1;29;7.2111;1.06445
Data1;54;9.43398;1.04643
Data1;84;16.643320000000003;2.28408
Data1;108;13.60147;1.20969
Data1;45;8.60233;1.05519
Data1;162;17.0;1.1946
Data1;48;9.21954;1.13038
Data1;204;17.49286;1.0141799999999999
Data1;146;19.64688;2.13595
Data1;46;8.60233;1.0466799999999998
Data1;29;7.2111;1.12358
Data1;38;8.06226;1.0554
Data1;191;18.35756;1.21298
Data1;42;8.48528;1.05266
Data1;186;22.80351;2.15242
Data1;77;11.40175;1.11711
Data1;98;12.206560000000001;1.04756
Data1;44;8.60233;1.14316
Data1;38;8.06226;1.01383
Data1;93;13.45362;1.28934
Data1;236;22.47221;1.57017
Data1;34;7.81025;1.10402
Data1;78;11.40175;1.04495
Data1;152;15.0;1.02095
Data1;34;7.6157699999999995;1.05003
Data1;368;35.80503;2.40137
Data1;42;8.60233;1.11163
Data1;128;14.42221;1.0661399999999999
Data1;60;10.0;1.09521
Data1;434;36.40055;1.51495
Data1;111;13.0384;1.03197
Data1;762;45.27693;2.19213
Data1;45;8.60233;1.07597
Data1;257;23.25941;1.40555
Data1;21;6.4031199999999995;1.18202
Data1;121;17.88854;1.6710900000000002
Data1;33;7.81025;1.05673
Data1;122;14.42221;1.12781
Data1;41;8.60233;1.15639
Data1;48;10.63015;1.3820700000000001
Data1;61;10.0;1.07447
Data1;182;22.2036;2.1040799999999997
Data1;29;7.81025;1.13857
Data1;64;10.0;1.02744
Data1;34;7.81025;1.0038799999999999
Data1;49;9.21954;1.101
Data1;57;10.0;1.0691700000000002
Data1;42;8.246210000000001;1.04483
Data1;64;10.81665;1.2466899999999999
Data1;321;31.953090000000003;2.3535
Data1;42;8.60233;1.0945
Data1;60;10.0;1.10975
Data1;126;15.81139;1.40022
Data1;107;13.892439999999999;1.24244
Data1;51;9.21954;1.05413
Data1;29;7.2111;1.10248
Data1;25;6.7082;1.07569
Data1;170;15.81139;1.03593
Data1;161;20.88061;2.12855
Data1;63;10.77033;1.25352
Data1;32;7.81025;1.1831
Data1;147;14.86607;1.02463
Data1;233;26.92582;1.6475
Data1;42;8.60233;1.1233799999999998
Data1;27;6.7082;1.09158
Data1;74;11.40175;1.0941
Data1;42;9.21954;1.23308
Data1;96;12.206560000000001;1.0346899999999999
Data1;59;10.0;1.08398
Data1;36;7.81025;1.01
Data1;103;17.11724;2.24837
Data1;121;18.43909;1.81808
Data1;789;41.62932;1.67944
Data1;789;38.07887;1.39999
Data1;36;8.06226;1.1486
Data1;524;27.294690000000003;1.02168
Data1;36;8.06226;1.08822
Data1;82;13.92839;1.71176
Data1;129;14.42221;1.0721399999999999
Data1;61;10.0;1.0551
Data1;68;10.63015;1.06219
Data1;99;13.0384;1.17882
Data1;123;19.10497;2.04398
Data1;163;19.64688;1.9659799999999998
Data1;82;12.206560000000001;1.19261
Data1;74;11.40175;1.1189
Data1;47;9.21954;1.10487
Data1;71;10.81665;1.07291
Data1;72;10.81665;1.04574
Data1;80;11.40175;1.05695
Data1;49;9.21954;1.06971
Data1;543;33.24154;1.48901
Data1;72;13.45362;1.71472
Data1;61;10.0;1.08265
Data1;539;30.528679999999998;1.27847
Data1;59;10.0;1.0633700000000001
Data1;37;8.06226;1.05807
Data1;136;17.20465;1.5246899999999999
Data1;61;10.295630000000001;1.10838
Data1;27;7.2111;1.03674
Data1;46;8.60233;1.0466799999999998
Data1;280;21.93171;1.2425899999999999
Data1;80;11.40175;1.03751
Data1;121;18.86796;2.26428
Data1;65;11.31371;1.21282
Data1;53;9.48683;1.18808
Data1;314;23.08679;1.24599
Data1;79;11.18034;1.05169
Data1;73;10.81665;1.03115
Data1;25;6.7082;1.17734
Data1;28;7.07107;1.00495
Data1;120;15.23155;1.3434
Data1;30;7.81025;1.1340700000000001
Data1;25;7.07107;1.0
Data1;456;31.04835;1.55529
Data1;61;10.63015;1.1811399999999999
Data1;40;8.06226;1.04485
Data1;546;31.06445;1.27864
Data1;43;8.60233;1.0512700000000001
Data1;105;16.76305;1.9150099999999999
Data1;127;13.92839;1.05941
Data1;711;32.64966;1.02369
Data1;63;10.295630000000001;1.10127
Data1;300;27.51363;1.77968
Data1;41;8.60233;1.0979700000000001
Data1;43;8.60233;1.08771
Data1;38;8.60233;1.1735
Data1;24;7.07107;1.0912600000000001
Data1;54;11.40175;1.6449900000000002
